step_seq,ppid,lot_type,lot_id,root_lot_id,wafer_id,tkout_time,fab_value,metro_step_seq,item_id
STEP_001,PPID_001,P_TYPE_2,A0023.1,A0023,11,2026-02-12 20:14:22,1.0879611109462244,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0023.1,A0023,12,2026-02-12 21:32:43,1.1890485675814697,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0023.1,A0023,13,2026-02-12 22:21:00,-0.9146116688004762,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0023.1,A0023,14,2026-02-12 22:23:01,-0.43097883835772594,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0023.1,A0023,15,2026-02-12 22:29:53,1.4903631481978286,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0023.1,A0023,16,2026-02-12 22:36:11,0.39384742292198677,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0023.1,A0023,17,2026-02-12 22:55:07,1.0460813949961247,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0023.1,A0023,18,2026-02-12 23:06:03,0.5728049745832167,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0023.1,A0023,19,2026-02-12 23:51:22,2.0698194679391477,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0023.1,A0023,20,2026-02-13 00:40:04,-1.606821444936882,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0023.1,A0023,21,2026-02-13 00:44:27,-0.9929205368647803,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0023.1,A0023,22,2026-02-13 02:43:33,-0.7189816765440875,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0023.1,A0023,23,2026-02-13 03:16:23,0.6461306845531725,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0023.1,A0023,24,2026-02-13 03:46:25,0.45555082478754094,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0023.1,A0023,25,2026-02-13 03:54:33,1.4139781394466706,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,1,2026-02-13 04:00:21,-0.8284732354939409,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,2,2026-02-13 04:09:53,-0.2554600473095159,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,3,2026-02-13 04:34:55,-1.081963651619341,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,4,2026-02-13 05:16:01,1.0489906178604644,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,5,2026-02-13 06:27:40,-0.8991359645445598,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,6,2026-02-13 06:58:00,0.046220312820125536,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,7,2026-02-13 07:02:18,-1.128285992100245,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,8,2026-02-13 07:09:16,0.04238361669708641,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,9,2026-02-13 07:52:24,-0.2585862037520719,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,10,2026-02-13 07:58:38,-1.2398634986200796,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,11,2026-02-13 08:12:50,0.054264054458749704,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,12,2026-02-13 08:20:23,-2.5934784254815555,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,13,2026-02-13 08:25:04,-0.08948667137588459,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,14,2026-02-13 08:53:48,0.9480012531631012,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,15,2026-02-13 09:44:35,0.7417467268062297,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,16,2026-02-13 10:09:27,-0.899785605043889,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,17,2026-02-13 10:48:38,-0.43551227430439027,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,18,2026-02-13 11:04:26,-0.7599149792965099,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,19,2026-02-13 11:14:22,0.5966311324777335,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,20,2026-02-13 11:58:38,0.22088402794387882,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,21,2026-02-13 13:13:24,1.1079616813339577,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,22,2026-02-13 13:35:40,-1.248940283095841,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,23,2026-02-13 13:36:09,-0.24627685947636033,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,24,2026-02-13 15:02:56,-0.45180304020391765,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0024.1,A0024,25,2026-02-13 15:59:39,-1.3972258940613598,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,1,2026-02-13 16:47:32,-0.2809707384881055,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,2,2026-02-13 16:49:42,1.1644653330866748,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,3,2026-02-13 16:53:02,0.2995154811736435,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,4,2026-02-13 17:04:28,-0.020574482162216932,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,5,2026-02-13 17:30:28,0.775684781430547,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,6,2026-02-13 17:53:32,0.8705124322850418,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,7,2026-02-13 18:21:49,-0.1996597013577408,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,8,2026-02-13 18:36:02,-0.5289654368153996,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,9,2026-02-13 18:47:50,-0.2850668604970182,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,10,2026-02-13 19:06:18,-1.5580599602099316,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,11,2026-02-13 19:15:49,0.15489543270807724,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,12,2026-02-13 19:21:44,1.4510905192193881,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,13,2026-02-13 19:29:00,-0.9429353563884345,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,14,2026-02-13 19:39:57,-0.33791230434334935,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,15,2026-02-13 22:13:06,-2.286506994805499,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,16,2026-02-13 23:08:22,1.6957616298083191,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,17,2026-02-13 23:50:36,-0.9047864026046951,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,18,2026-02-14 00:08:34,-1.229208976053205,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,19,2026-02-14 01:30:47,0.16582127237574143,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,20,2026-02-14 04:23:27,2.9239668223518773,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,21,2026-02-14 05:40:04,-0.1223091648295799,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,22,2026-02-14 06:58:49,-0.4500574129254633,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,23,2026-02-14 06:59:43,0.3942849992868273,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,24,2026-02-14 07:02:36,0.7461057032404181,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0025.1,A0025,25,2026-02-14 07:10:15,-0.8940636474186309,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0026.1,A0026,1,2026-02-14 08:42:08,3.2183824771921157,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0026.1,A0026,4,2026-02-14 09:25:35,0.18010080364160855,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0026.1,A0026,5,2026-02-14 09:41:45,0.007093284385575563,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0026.1,A0026,11,2026-02-14 11:33:02,-0.3703499421017376,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0026.1,A0026,12,2026-02-14 11:46:19,-0.5188206564955664,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0026.1,A0026,13,2026-02-14 11:50:07,-1.2984504049253027,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0026.1,A0026,14,2026-02-14 12:45:09,0.4085105927814772,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0026.1,A0026,17,2026-02-14 13:49:57,1.2392269828198699,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0026.1,A0026,18,2026-02-14 14:30:15,-0.609682869700492,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0026.1,A0026,19,2026-02-14 14:49:26,1.2949791983349541,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0026.1,A0026,20,2026-02-14 15:15:39,0.4457926327756915,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,1,2026-02-14 16:22:30,-1.6543838828349622,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,2,2026-02-14 17:33:13,-0.5426481103118677,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,3,2026-02-14 17:46:10,1.586693930932016,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,4,2026-02-14 18:11:42,-1.2512209257954132,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,5,2026-02-14 19:08:27,1.0300010668558655,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,6,2026-02-14 19:37:30,1.8799030787098372,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,7,2026-02-14 19:41:24,0.7668156328945475,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,8,2026-02-14 20:13:24,-0.15249669104064134,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,9,2026-02-14 20:36:13,-0.9364563228432258,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,10,2026-02-14 21:38:51,-1.731199699923704,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,11,2026-02-14 21:59:18,0.6860985850309331,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,12,2026-02-14 23:00:33,0.34890090004644125,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,13,2026-02-14 23:58:07,-0.968106775536575,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,14,2026-02-15 00:00:20,0.34796575339605207,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,15,2026-02-15 00:41:31,0.013761686143016915,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,16,2026-02-15 01:19:38,0.8361623020771755,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,17,2026-02-15 02:10:27,1.1346852833060022,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,18,2026-02-15 02:18:09,0.1027548908303769,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,19,2026-02-15 02:38:06,-0.609183098144715,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,20,2026-02-15 02:50:11,1.099267941469158,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,21,2026-02-15 02:50:47,1.0867807239057528,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,22,2026-02-15 03:57:14,2.7755812048035557,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,23,2026-02-15 04:57:46,-1.3090164659420491,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,24,2026-02-15 05:16:50,1.0479994768658758,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0027.1,A0027,25,2026-02-15 06:25:46,-0.6895837724329645,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0028.1,A0028,2,2026-02-15 06:40:28,0.2679834113429162,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0028.1,A0028,6,2026-02-15 07:27:50,-1.0693875378237927,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0028.1,A0028,14,2026-02-15 08:01:18,-0.020012018838052495,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0028.1,A0028,21,2026-02-15 08:24:21,-2.2525923460126323,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,1,2026-02-15 09:02:51,-0.7296651489433533,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,2,2026-02-15 09:09:06,0.38155367087384323,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,3,2026-02-15 09:10:31,-0.813471567176553,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,4,2026-02-15 09:13:40,-1.3175240833490958,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,5,2026-02-15 09:24:13,0.721811057264987,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,6,2026-02-15 09:26:31,0.5310559749844375,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,8,2026-02-15 10:05:28,-0.3526932198850522,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,9,2026-02-15 10:11:03,-0.29049910867717454,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,11,2026-02-15 10:22:48,0.45768862782889497,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,12,2026-02-15 10:27:50,0.11924133058788058,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,15,2026-02-15 11:17:06,-0.6949358402897885,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,16,2026-02-15 12:14:24,2.017393325592448,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,17,2026-02-15 12:21:19,0.16647768622601686,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,18,2026-02-15 12:32:40,-1.1396406060370465,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,20,2026-02-15 13:04:29,-0.015847266609955606,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,21,2026-02-15 13:05:28,-3.0768102308861325,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,22,2026-02-15 13:35:41,-1.8036513977103699,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,23,2026-02-15 13:37:11,0.1252777787135011,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,24,2026-02-15 13:44:16,-0.49934498850516384,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0029.1,A0029,25,2026-02-15 14:05:24,0.8810443118562719,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0030.1,A0030,1,2026-02-15 14:10:26,-1.0693119328876053,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0030.1,A0030,2,2026-02-15 15:34:53,-1.1524533003356923,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0030.1,A0030,4,2026-02-15 15:37:03,-0.13038187299006124,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0030.1,A0030,5,2026-02-15 16:19:20,3.4057157850518007,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0030.1,A0030,6,2026-02-15 16:31:51,-1.791331208945813,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0030.1,A0030,8,2026-02-15 16:37:11,1.9999177726046702,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0030.1,A0030,10,2026-02-15 16:37:47,0.5578513868098848,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0030.1,A0030,15,2026-02-15 16:38:57,-0.3797535508160443,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0030.1,A0030,20,2026-02-15 16:57:46,1.0194805537897706,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0030.1,A0030,21,2026-02-15 17:30:55,-0.4680543873670788,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0030.1,A0030,23,2026-02-15 17:42:53,-0.8364162780285803,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0030.1,A0030,25,2026-02-15 17:47:38,-0.9429348016169118,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,1,2026-02-15 18:05:22,0.6730515558326754,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,2,2026-02-15 18:51:48,0.7854118736111673,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,3,2026-02-15 18:59:52,-0.3057187796380299,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,4,2026-02-15 19:30:54,-1.2065722726454478,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,5,2026-02-15 20:30:30,0.0043567786952819695,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,6,2026-02-15 20:52:54,1.6414507889901193,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,7,2026-02-15 21:11:35,-1.3110461855631446,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,8,2026-02-15 21:52:46,-0.29970968143694937,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,9,2026-02-15 23:59:30,-0.294679138592908,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,10,2026-02-16 00:00:57,-0.4408809434827092,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,11,2026-02-16 00:21:07,-0.1710935371008841,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,12,2026-02-16 00:31:12,0.981769318630044,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,13,2026-02-16 01:39:00,-0.8115116317616946,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,14,2026-02-16 01:52:43,0.6335873628985488,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,15,2026-02-16 01:54:07,-1.3249453331406593,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,16,2026-02-16 02:28:16,-0.23736454555244776,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,17,2026-02-16 02:57:30,-0.9180865283853175,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,18,2026-02-16 03:39:41,0.4667660310879413,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,19,2026-02-16 03:40:59,-0.5836161678644708,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,20,2026-02-16 03:41:40,1.2406332805403657,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,21,2026-02-16 05:13:24,-1.8887959162383825,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,22,2026-02-16 07:21:26,1.2016054533848781,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,23,2026-02-16 07:33:27,0.2514525862169545,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,24,2026-02-16 07:36:19,0.07250892006435848,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0031.1,A0031,25,2026-02-16 08:21:45,-0.7784208800232411,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,1,2026-02-16 09:39:48,-0.06883008097634011,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,2,2026-02-16 10:05:20,-0.3816132181164243,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,3,2026-02-16 10:10:05,-0.5044996206064403,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,4,2026-02-16 10:38:56,0.314591919494842,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,5,2026-02-16 10:50:46,-1.474782643841575,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,6,2026-02-16 11:10:41,0.512964044572792,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,7,2026-02-16 11:19:06,-0.08497176906487308,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,8,2026-02-16 11:20:40,-1.529133090496965,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,9,2026-02-16 11:50:27,-0.5315403909672218,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,10,2026-02-16 12:00:24,0.09185455872516696,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,11,2026-02-16 12:52:34,-1.6917357614425215,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,12,2026-02-16 13:36:57,1.069570544472843,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,13,2026-02-16 13:37:58,0.39561909371891113,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,14,2026-02-16 13:42:53,-0.33401849830559016,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,15,2026-02-16 14:20:57,0.5529196545541476,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,16,2026-02-16 14:43:43,-0.13569492595866425,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,17,2026-02-16 15:07:12,-1.6303442569913535,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,18,2026-02-16 15:21:50,1.103967789805937,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,19,2026-02-16 15:24:31,0.06862646178753758,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,20,2026-02-16 15:28:33,0.014695625331608534,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,21,2026-02-16 15:42:59,-0.23671781339467077,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,22,2026-02-16 16:11:56,-0.45606720918091725,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,23,2026-02-16 17:07:48,-0.4297682686617699,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,24,2026-02-16 17:12:49,-0.5579517315148129,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_1,A0032.1,A0032,25,2026-02-16 17:14:07,0.3947958483113501,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0033.1,A0033,1,2026-02-16 17:29:34,-0.9130855746677021,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0033.1,A0033,2,2026-02-16 17:45:53,-0.3507052001380433,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0033.1,A0033,3,2026-02-16 18:22:26,-0.9093027576674471,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0033.1,A0033,4,2026-02-16 18:27:57,-1.8858384006337596,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0033.1,A0033,5,2026-02-16 19:17:10,-0.06271000544170668,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0033.1,A0033,6,2026-02-16 19:34:52,0.3472288627969262,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0033.1,A0033,7,2026-02-16 20:22:37,-0.7264472586613678,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0033.1,A0033,8,2026-02-16 20:48:01,-0.640450821422202,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0033.1,A0033,9,2026-02-16 20:52:09,0.055844673605098996,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0033.1,A0033,10,2026-02-16 21:01:44,-0.652238663929418,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0033.1,A0033,11,2026-02-16 21:32:14,0.13204236120543872,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0033.1,A0033,12,2026-02-16 21:58:11,0.4511192590551546,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0033.1,A0033,13,2026-02-16 23:35:53,-1.280734693742851,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0033.1,A0033,14,2026-02-17 00:05:13,1.0696143036128443,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0033.1,A0033,15,2026-02-17 00:15:40,-2.4411256913861434,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_3,A0033.1,A0033,16,2026-02-17 00:18:10,0.536183152739091,METRO_001,ITEM_001
