line_id,process_id,step_seq,ppid,lot_type,lot_id,root_lot_id,wafer_id,tkout_time,fab_value,metro_step_seq,item_id
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0050.1,A0050,17,2025-12-26 04:39:25,-1.9334762163809274,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0050.1,A0050,19,2025-12-26 04:45:17,-0.36221181505543976,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0050.1,A0050,20,2025-12-26 04:52:50,0.4798057145205192,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0050.1,A0050,21,2025-12-26 06:16:32,0.21758255830311063,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0050.1,A0050,22,2025-12-26 06:28:05,0.4674626587515392,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0050.1,A0050,24,2025-12-26 06:49:06,0.2561814500328882,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0050.1,A0050,25,2025-12-26 06:52:49,1.355020445845929,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0051.1,A0051,2,2025-12-26 06:58:10,-0.9654090359683489,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0051.1,A0051,5,2025-12-26 08:05:08,-0.6790749439968726,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0051.1,A0051,7,2025-12-26 08:48:22,-0.7785658230816569,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0051.1,A0051,8,2025-12-26 09:11:40,0.8883994843371146,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0051.1,A0051,9,2025-12-26 09:31:26,0.9614145319308662,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0051.1,A0051,12,2025-12-26 10:08:25,0.49427433209124855,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0051.1,A0051,13,2025-12-26 10:09:14,1.255833413565525,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0051.1,A0051,15,2025-12-26 10:11:29,-1.2001625020714362,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0051.1,A0051,16,2025-12-26 12:57:21,1.7589130760131826,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0051.1,A0051,17,2025-12-26 14:01:55,1.6091681665807485,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0051.1,A0051,19,2025-12-26 15:15:19,0.7900468771355766,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0051.1,A0051,20,2025-12-26 15:19:31,1.8780708651219022,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0051.1,A0051,21,2025-12-26 15:48:20,-1.697888135984885,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0051.1,A0051,22,2025-12-26 17:08:17,-0.520426061713158,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0051.1,A0051,23,2025-12-26 17:17:32,-0.7397155991092303,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0051.1,A0051,24,2025-12-26 17:33:31,0.775338496707637,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0052.1,A0052,1,2025-12-26 18:55:44,-1.0671463691862315,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0052.1,A0052,2,2025-12-26 20:00:08,0.812794955310985,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0052.1,A0052,3,2025-12-26 20:13:04,1.450357589756582,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0052.1,A0052,4,2025-12-26 20:26:10,0.7480110160873593,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0052.1,A0052,5,2025-12-26 20:48:17,0.3201010646079612,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0052.1,A0052,6,2025-12-26 22:57:20,-1.0023882745367794,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0052.1,A0052,8,2025-12-26 23:26:31,-0.8557250047703792,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0052.1,A0052,9,2025-12-26 23:34:42,1.3246036615085333,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0052.1,A0052,10,2025-12-26 23:59:29,0.8355229640615457,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0052.1,A0052,11,2025-12-27 00:46:07,-0.01558030015264588,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0052.1,A0052,14,2025-12-27 01:51:47,-0.40962592759652616,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0052.1,A0052,15,2025-12-27 02:29:54,-2.081840188035832,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0052.1,A0052,17,2025-12-27 03:29:23,-1.0886865154318164,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0052.1,A0052,18,2025-12-27 05:03:17,2.0128758506253126,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0052.1,A0052,20,2025-12-27 05:59:28,-1.3066737938425657,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0052.1,A0052,22,2025-12-27 07:01:56,0.22205901406992387,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0052.1,A0052,23,2025-12-27 07:11:28,1.0727417321230064,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,1,2025-12-27 08:29:44,-1.2801195747223844,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,2,2025-12-27 09:11:56,0.21709889377232663,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,3,2025-12-27 09:20:06,1.0004321590110812,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,4,2025-12-27 09:32:47,0.03799929478354035,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,5,2025-12-27 09:56:09,3.008139177893439,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,6,2025-12-27 10:09:30,-1.7103432292333232,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,7,2025-12-27 12:00:34,1.126077671079234,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,8,2025-12-27 12:02:45,-0.15471380689232295,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,9,2025-12-27 12:22:40,0.8277969610301421,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,10,2025-12-27 13:17:16,0.4839594377672157,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,11,2025-12-27 13:49:38,-0.7374824449943964,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,12,2025-12-27 13:51:04,0.2631562481577139,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,13,2025-12-27 14:09:38,-1.9072175094542188,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,14,2025-12-27 16:01:31,0.6523774005942495,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,15,2025-12-27 16:31:00,0.3350848046301467,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,16,2025-12-27 16:34:09,0.6892065753888266,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,17,2025-12-27 17:46:58,1.125443058090636,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,18,2025-12-27 18:02:01,0.40732463381809936,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,19,2025-12-27 18:16:25,0.17901299659020725,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,20,2025-12-27 18:42:16,-0.8913110701277439,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,21,2025-12-27 19:47:33,-0.715709594195013,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,22,2025-12-27 21:14:50,1.2592040049844242,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,23,2025-12-27 22:41:40,1.5187888219342176,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,24,2025-12-27 23:03:42,-0.22263485376453623,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0053.1,A0053,25,2025-12-27 23:34:08,0.07284285714340509,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,1,2025-12-27 23:49:31,-0.9157989499935167,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,2,2025-12-28 01:53:49,1.2446671190781426,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,3,2025-12-28 02:04:52,0.7170334966394498,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,5,2025-12-28 02:43:58,2.043866133922299,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,6,2025-12-28 02:58:34,-0.8884560002669285,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,7,2025-12-28 05:02:23,-0.3681282149789459,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,8,2025-12-28 06:17:52,0.2657037594265952,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,10,2025-12-28 06:19:50,0.6973491192348016,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,11,2025-12-28 06:45:26,-0.19929434304953764,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,12,2025-12-28 07:04:27,-0.8828795340718484,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,13,2025-12-28 08:30:56,0.941663830080514,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,14,2025-12-28 08:31:27,0.774980777047405,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,15,2025-12-28 09:04:09,-0.927925064586274,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,17,2025-12-28 09:09:47,1.4346605131497154,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,18,2025-12-28 09:57:56,1.242006657564468,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,19,2025-12-28 10:06:24,0.16466835713770459,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,20,2025-12-28 10:15:44,0.10778177687107784,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,21,2025-12-28 11:28:15,0.6012200819605434,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,22,2025-12-28 11:55:57,-0.8711711930665085,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,23,2025-12-28 12:06:18,0.05623273833064546,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,24,2025-12-28 13:30:28,-2.2134788863935477,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0054.1,A0054,25,2025-12-28 13:38:13,0.936513871323053,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0055.1,A0055,1,2025-12-28 15:44:46,-1.598952951339534,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0055.1,A0055,3,2025-12-28 17:07:43,1.5885566215661588,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0055.1,A0055,5,2025-12-28 20:14:42,-0.3183248977251083,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0055.1,A0055,7,2025-12-28 20:34:46,-0.195133661208424,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0055.1,A0055,9,2025-12-28 21:08:30,-0.6278432623278859,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0055.1,A0055,10,2025-12-28 22:22:54,-0.27456042887895943,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0055.1,A0055,11,2025-12-28 23:43:18,1.500272598953958,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0055.1,A0055,12,2025-12-29 00:13:47,-2.562321002796483,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0055.1,A0055,14,2025-12-29 00:25:28,1.3530440015317153,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0055.1,A0055,15,2025-12-29 01:17:45,0.3765444203457765,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0055.1,A0055,16,2025-12-29 01:19:10,-1.2303025137715042,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0055.1,A0055,17,2025-12-29 01:31:22,-1.0933248887712075,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,E_2,A0055.1,A0055,22,2025-12-29 01:37:33,1.7684487482965312,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,1,2025-12-29 04:49:53,-0.9583271551404404,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,2,2025-12-29 06:10:05,-1.174484531019798,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,3,2025-12-29 06:59:46,1.2078071240593184,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,5,2025-12-29 07:00:32,0.37709499133735086,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,6,2025-12-29 09:01:37,-0.9504425995978548,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,7,2025-12-29 09:16:44,0.25028997442080375,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,8,2025-12-29 09:45:18,-1.0417827909858886,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,9,2025-12-29 10:53:49,1.1698542543595094,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,10,2025-12-29 11:08:36,1.1288258034680587,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,11,2025-12-29 12:12:18,0.5782864467748209,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,12,2025-12-29 12:33:05,0.40112750369689726,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,14,2025-12-29 12:36:16,1.8566356498620686,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,15,2025-12-29 13:59:14,0.0246737804837543,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,16,2025-12-29 14:53:15,-1.2041490904376333,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,18,2025-12-29 16:30:19,0.4924528693455992,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,19,2025-12-29 16:45:08,2.1944889315185985,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,20,2025-12-29 16:59:14,-1.0303498729132863,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,21,2025-12-29 17:15:25,-0.35092127736174517,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,22,2025-12-29 17:43:02,0.4581038796255108,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,23,2025-12-29 19:18:25,-0.031061042965968726,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,24,2025-12-29 20:53:05,-0.9965957235924071,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0056.1,A0056,25,2025-12-29 22:25:50,1.1917321704796897,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,2,2025-12-29 22:48:25,2.4378423508979497,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,3,2025-12-29 23:41:27,0.2289767173848636,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,4,2025-12-30 00:17:03,-0.9152310213254403,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,5,2025-12-30 01:35:09,-1.5859189460556142,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,6,2025-12-30 02:07:05,0.29329502047002814,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,7,2025-12-30 02:28:57,1.1730324370489078,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,8,2025-12-30 02:59:53,0.5191744563551969,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,10,2025-12-30 03:08:49,0.022500005444392002,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,11,2025-12-30 04:33:39,-0.5878425178608784,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,12,2025-12-30 05:06:19,-1.1108501780268134,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,14,2025-12-30 05:18:00,0.8931413793778775,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,15,2025-12-30 06:13:28,0.9753224862410091,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,17,2025-12-30 06:23:45,-1.5825589781583627,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,18,2025-12-30 06:24:37,1.6784325373079112,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,19,2025-12-30 06:38:14,0.6220340697297614,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,20,2025-12-30 06:42:48,1.4805784309516252,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,21,2025-12-30 06:51:48,-1.3708128584245198,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,23,2025-12-30 09:09:23,-1.3954571216320566,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_1,A0057.1,A0057,25,2025-12-30 10:10:20,-0.1299280821579888,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,1,2025-12-30 10:23:29,0.547895803971002,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,2,2025-12-30 11:23:39,1.8932152558440423,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,3,2025-12-30 12:53:46,0.7593220703677369,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,4,2025-12-30 13:54:55,-0.22738852788451466,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,5,2025-12-30 14:06:12,-1.042423975972528,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,6,2025-12-30 17:15:52,1.3042005956279161,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,7,2025-12-30 18:44:23,-0.9782936427807435,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,8,2025-12-30 19:42:34,1.7186072969632145,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,9,2025-12-30 20:10:47,-0.2707600355907697,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,10,2025-12-30 21:31:57,1.6792053555225643,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,11,2025-12-30 23:17:02,0.7310885416616495,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,12,2025-12-31 00:21:29,-0.1174753090201566,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,13,2025-12-31 01:57:17,-0.5151722266991717,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,14,2025-12-31 01:58:00,-0.329544192439923,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,15,2025-12-31 02:32:39,0.47044936007024707,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,16,2025-12-31 03:23:46,0.10524275606642541,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,17,2025-12-31 03:51:24,-0.5925638643914534,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,18,2025-12-31 04:01:33,-0.14725666673033752,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,19,2025-12-31 04:02:57,0.1067201109079158,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,20,2025-12-31 04:55:06,-2.188883458191405,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,21,2025-12-31 07:03:54,0.5014948393802466,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,22,2025-12-31 07:41:41,-0.993910073705479,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,23,2025-12-31 07:55:36,-1.174465699333975,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_2,A0058.1,A0058,24,2025-12-31 08:39:58,-1.729838120995139,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0059.1,A0059,1,2025-12-31 09:14:55,-1.8406481977826061,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0059.1,A0059,2,2025-12-31 10:04:10,-1.384665403236781,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0059.1,A0059,3,2025-12-31 10:39:28,-0.71238179593571,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0059.1,A0059,4,2025-12-31 11:56:20,2.056389503027631,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0059.1,A0059,5,2025-12-31 12:18:15,-0.5219148629310121,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0059.1,A0059,6,2025-12-31 13:12:44,0.20986011051875259,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0059.1,A0059,8,2025-12-31 14:07:47,0.4415006419665819,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0059.1,A0059,9,2025-12-31 15:14:10,0.16130779366448267,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0059.1,A0059,10,2025-12-31 15:42:17,-0.055541199155033395,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0059.1,A0059,11,2025-12-31 16:08:08,-1.2181055141432147,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0059.1,A0059,12,2025-12-31 16:42:11,1.5339646502103803,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0059.1,A0059,13,2025-12-31 17:05:43,1.9044845093834006,MET_020,ITEM_X
LINE_A,PRC_O1,STP_007,PPID_ALPHA,P_3,A0059.1,A0059,14,2025-12-31 18:19:31,-1.7249650418875933,MET_020,ITEM_X
