step_seq,ppid,lot_type,lot_id,root_lot_id,wafer_id,tkout_time,eqp_id,eqp_chamber,fab_value,metro_step_seq,item_id
STEP_002,PPID_002,E_TYPE_3,A0079.2,A0079,15,2025-12-06 08:17:51,EQP_02,EQP_02_CH_01,23.965350559392554,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0011.2,A0011,17,2025-12-06 08:20:18,EQP_01,EQP_01_CH_01,32.91121878035033,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0107.2,A0107,4,2025-12-06 08:40:30,EQP_02,EQP_02_CH_01,27.134788346230213,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0005.2,A0005,21,2025-12-06 09:42:29,EQP_05,EQP_05_CH_04,31.481449907393678,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0104.2,A0104,6,2025-12-06 09:43:13,EQP_01,EQP_01_CH_04,32.006877695267605,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0007.2,A0007,25,2025-12-06 10:08:59,EQP_03,EQP_03_CH_04,30.234772906840494,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0013.2,A0013,23,2025-12-06 10:33:58,EQP_04,EQP_04_CH_04,28.905506098092026,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0012.2,A0012,8,2025-12-06 14:51:34,EQP_02,EQP_02_CH_01,21.721061536023694,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0116.2,A0116,15,2025-12-06 15:46:35,EQP_02,EQP_02_CH_01,24.082257091605065,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0090.2,A0090,22,2025-12-06 16:17:46,EQP_02,EQP_02_CH_04,26.079736179768943,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0060.2,A0060,5,2025-12-06 17:52:58,EQP_03,EQP_03_CH_02,30.9192757562742,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0034.2,A0034,16,2025-12-06 18:00:08,EQP_04,EQP_04_CH_04,30.86986224054257,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0056.2,A0056,22,2025-12-06 19:19:24,EQP_04,EQP_04_CH_01,26.787519262695252,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_1,A0110.2,A0110,1,2025-12-06 19:42:08,EQP_04,EQP_04_CH_03,31.031629766329925,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0064.2,A0064,25,2025-12-06 19:49:22,EQP_05,EQP_05_CH_01,26.25543796500893,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0106.2,A0106,15,2025-12-06 23:22:59,EQP_02,EQP_02_CH_03,28.446684236522458,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_1,A0045.2,A0045,9,2025-12-07 00:00:22,EQP_05,EQP_05_CH_04,27.171225485965394,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0039.2,A0039,8,2025-12-07 02:01:40,EQP_05,EQP_05_CH_03,25.81600696697022,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0053.2,A0053,21,2025-12-07 03:16:58,EQP_05,EQP_05_CH_02,24.917979572341498,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A0057.2,A0057,12,2025-12-07 03:31:22,EQP_02,EQP_02_CH_01,23.445895585964347,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0081.2,A0081,1,2025-12-07 04:17:13,EQP_01,EQP_01_CH_03,30.439551849249106,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_1,A0109.2,A0109,7,2025-12-07 04:18:54,EQP_04,EQP_04_CH_03,26.302785592185085,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_3,A0021.2,A0021,3,2025-12-07 05:21:38,EQP_03,EQP_03_CH_04,34.942052481563884,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0061.2,A0061,1,2025-12-07 06:33:08,EQP_01,EQP_01_CH_01,31.266414964657834,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_3,A0067.2,A0067,1,2025-12-07 08:09:05,EQP_02,EQP_02_CH_03,27.075111917163657,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0007.2,A0007,19,2025-12-07 08:53:55,EQP_03,EQP_03_CH_02,27.530012779484593,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0088.2,A0088,18,2025-12-07 10:59:11,EQP_02,EQP_02_CH_04,32.19839060781193,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0107.2,A0107,16,2025-12-07 11:10:52,EQP_01,EQP_01_CH_01,29.676275136341417,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_1,A0031.2,A0031,24,2025-12-07 11:27:17,EQP_05,EQP_05_CH_02,27.81852211620635,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0129.2,A0129,16,2025-12-07 13:30:22,EQP_02,EQP_02_CH_03,33.42229243738977,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0087.2,A0087,4,2025-12-07 13:59:00,EQP_02,EQP_02_CH_03,27.6201041208899,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0011.2,A0011,18,2025-12-07 16:21:00,EQP_05,EQP_05_CH_02,30.496230540604955,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0132.2,A0132,10,2025-12-07 17:08:43,EQP_01,EQP_01_CH_01,27.690756780410666,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0051.2,A0051,13,2025-12-07 18:41:27,EQP_02,EQP_02_CH_02,25.270529608448008,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0130.2,A0130,13,2025-12-07 19:03:30,EQP_01,EQP_01_CH_02,32.056797669987674,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0005.2,A0005,12,2025-12-07 19:03:59,EQP_04,EQP_04_CH_02,28.688312086978993,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0014.2,A0014,25,2025-12-07 19:04:27,EQP_05,EQP_05_CH_01,32.285397871667605,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0046.2,A0046,17,2025-12-07 19:52:30,EQP_05,EQP_05_CH_04,29.60140026653634,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0123.2,A0123,22,2025-12-07 19:52:41,EQP_03,EQP_03_CH_04,22.935353981833213,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0036.2,A0036,11,2025-12-07 20:06:43,EQP_04,EQP_04_CH_02,31.301931709902536,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0062.2,A0062,11,2025-12-07 20:22:19,EQP_02,EQP_02_CH_03,30.706100455899392,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0012.2,A0012,17,2025-12-07 21:12:20,EQP_02,EQP_02_CH_01,26.83513245237859,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_3,A0067.2,A0067,17,2025-12-07 21:24:06,EQP_05,EQP_05_CH_04,23.782532716654966,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0129.2,A0129,2,2025-12-07 21:50:24,EQP_04,EQP_04_CH_03,24.645933178659142,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0009.2,A0009,25,2025-12-07 23:12:59,EQP_05,EQP_05_CH_03,28.197491862782144,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A0082.2,A0082,9,2025-12-07 23:33:03,EQP_02,EQP_02_CH_03,26.932085098265922,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0129.2,A0129,9,2025-12-08 00:58:43,EQP_02,EQP_02_CH_02,28.544967442425982,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0080.2,A0080,7,2025-12-08 02:54:57,EQP_02,EQP_02_CH_02,27.42687475539516,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0008.2,A0008,16,2025-12-08 04:44:07,EQP_04,EQP_04_CH_02,25.046576706196937,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0132.2,A0132,15,2025-12-08 07:13:41,EQP_05,EQP_05_CH_02,28.261225589555014,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_1,A0016.2,A0016,7,2025-12-08 09:18:03,EQP_02,EQP_02_CH_01,27.629632365025465,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0051.2,A0051,21,2025-12-08 12:46:52,EQP_02,EQP_02_CH_03,30.166721935797284,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_3,A0071.2,A0071,9,2025-12-08 13:11:39,EQP_03,EQP_03_CH_02,31.69109877868241,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0034.2,A0034,20,2025-12-08 14:22:45,EQP_05,EQP_05_CH_02,30.33400646903131,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0124.2,A0124,9,2025-12-08 15:47:41,EQP_03,EQP_03_CH_02,31.90404790798428,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_1,A0031.2,A0031,9,2025-12-08 16:30:26,EQP_01,EQP_01_CH_04,27.628772342054194,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_3,A0021.2,A0021,22,2025-12-08 16:50:12,EQP_01,EQP_01_CH_04,26.360846528525578,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0098.2,A0098,5,2025-12-08 16:55:49,EQP_02,EQP_02_CH_01,28.72382260607685,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_1,A0040.2,A0040,15,2025-12-08 18:10:57,EQP_04,EQP_04_CH_04,29.030748501276815,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_3,A0067.2,A0067,19,2025-12-08 18:43:01,EQP_01,EQP_01_CH_04,27.128253830837785,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0133.2,A0133,20,2025-12-08 19:30:43,EQP_02,EQP_02_CH_01,23.45794712330319,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_3,A0024.2,A0024,18,2025-12-08 20:19:41,EQP_04,EQP_04_CH_02,25.535604835386955,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0093.2,A0093,11,2025-12-08 20:32:58,EQP_04,EQP_04_CH_02,32.235453723021045,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0122.2,A0122,9,2025-12-08 23:05:46,EQP_01,EQP_01_CH_03,29.109033297294733,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0034.2,A0034,14,2025-12-09 00:33:26,EQP_01,EQP_01_CH_02,27.98415938081311,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_1,A0109.2,A0109,22,2025-12-09 01:45:20,EQP_05,EQP_05_CH_02,30.076222004918005,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0118.2,A0118,19,2025-12-09 02:37:07,EQP_02,EQP_02_CH_03,29.70842523138247,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0115.2,A0115,23,2025-12-09 06:24:04,EQP_04,EQP_04_CH_02,31.764677740455433,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0104.2,A0104,24,2025-12-09 06:39:16,EQP_04,EQP_04_CH_04,29.785099173930075,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0088.2,A0088,16,2025-12-09 07:56:25,EQP_02,EQP_02_CH_01,27.80733193820425,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0037.2,A0037,9,2025-12-09 09:27:47,EQP_04,EQP_04_CH_03,29.05041051782707,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0097.2,A0097,11,2025-12-09 09:33:11,EQP_03,EQP_03_CH_01,30.7288432626045,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_3,A0067.2,A0067,12,2025-12-09 09:40:42,EQP_03,EQP_03_CH_03,26.49324713281292,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0012.2,A0012,2,2025-12-09 10:38:53,EQP_04,EQP_04_CH_02,31.806283837574313,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0038.2,A0038,23,2025-12-09 11:35:23,EQP_01,EQP_01_CH_04,26.818010029872138,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0052.2,A0052,21,2025-12-09 11:57:15,EQP_02,EQP_02_CH_04,32.72973598262482,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0122.2,A0122,21,2025-12-09 12:12:49,EQP_01,EQP_01_CH_04,27.264341077892794,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0029.2,A0029,5,2025-12-09 14:50:57,EQP_02,EQP_02_CH_03,29.332491106473064,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_1,A0016.2,A0016,14,2025-12-09 14:56:52,EQP_01,EQP_01_CH_01,27.724625424835487,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0013.2,A0013,11,2025-12-09 15:58:00,EQP_01,EQP_01_CH_02,28.953872832749752,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A0082.2,A0082,22,2025-12-09 17:33:07,EQP_03,EQP_03_CH_04,27.01827693818928,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0104.2,A0104,12,2025-12-09 17:49:31,EQP_05,EQP_05_CH_04,32.28114997042066,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_1,A0031.2,A0031,2,2025-12-09 20:45:53,EQP_01,EQP_01_CH_04,25.628220291477472,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A0057.2,A0057,4,2025-12-09 21:05:01,EQP_05,EQP_05_CH_03,27.58707384314087,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0039.2,A0039,7,2025-12-09 21:27:46,EQP_01,EQP_01_CH_01,31.901704369445223,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0118.2,A0118,6,2025-12-09 22:50:55,EQP_01,EQP_01_CH_02,27.183273243491655,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0116.2,A0116,20,2025-12-09 23:02:14,EQP_02,EQP_02_CH_03,31.872409122756675,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0107.2,A0107,7,2025-12-09 23:51:38,EQP_04,EQP_04_CH_03,28.393650834096377,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0078.2,A0078,20,2025-12-10 01:09:53,EQP_03,EQP_03_CH_02,34.714778071013846,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0093.2,A0093,14,2025-12-10 01:46:58,EQP_03,EQP_03_CH_03,36.757820656780815,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0044.2,A0044,20,2025-12-10 02:02:50,EQP_04,EQP_04_CH_03,28.175442859220574,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_1,A0020.2,A0020,12,2025-12-10 03:00:03,EQP_05,EQP_05_CH_01,24.64617779263809,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0027.2,A0027,25,2025-12-10 06:06:50,EQP_05,EQP_05_CH_01,30.291144532597624,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0068.2,A0068,15,2025-12-10 06:43:09,EQP_04,EQP_04_CH_02,31.195618539198584,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A0082.2,A0082,13,2025-12-10 07:52:18,EQP_03,EQP_03_CH_03,26.84722785695294,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0113.2,A0113,24,2025-12-10 09:37:56,EQP_05,EQP_05_CH_01,28.22664332547588,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0058.2,A0058,10,2025-12-10 10:15:53,EQP_05,EQP_05_CH_04,26.79845438057577,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0135.2,A0135,15,2025-12-10 10:25:12,EQP_01,EQP_01_CH_01,29.367066023689333,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0115.2,A0115,9,2025-12-10 13:51:10,EQP_01,EQP_01_CH_03,28.03181818269592,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_3,A0024.2,A0024,16,2025-12-10 14:13:26,EQP_02,EQP_02_CH_04,25.06968686018826,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0101.2,A0101,2,2025-12-10 14:25:59,EQP_05,EQP_05_CH_02,27.943859960980557,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0074.2,A0074,14,2025-12-10 16:55:58,EQP_02,EQP_02_CH_03,28.887674977036454,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0012.2,A0012,19,2025-12-10 17:05:45,EQP_03,EQP_03_CH_01,28.733112418523174,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_3,A0065.2,A0065,6,2025-12-10 17:15:36,EQP_02,EQP_02_CH_01,31.176718562639365,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0107.2,A0107,10,2025-12-10 17:47:50,EQP_01,EQP_01_CH_02,23.898323700088756,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0084.2,A0084,22,2025-12-10 17:47:57,EQP_01,EQP_01_CH_04,29.252025994049895,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_1,A0016.2,A0016,20,2025-12-10 18:22:02,EQP_05,EQP_05_CH_03,26.79838137314803,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0050.2,A0050,18,2025-12-10 19:12:45,EQP_03,EQP_03_CH_04,24.40696135344126,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A0010.2,A0010,13,2025-12-10 20:13:58,EQP_04,EQP_04_CH_04,28.948688156915622,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0027.2,A0027,21,2025-12-10 21:37:19,EQP_01,EQP_01_CH_03,27.88853940540224,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0096.2,A0096,6,2025-12-10 22:34:23,EQP_03,EQP_03_CH_04,27.178457414616304,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0096.2,A0096,15,2025-12-11 02:36:21,EQP_04,EQP_04_CH_04,26.78495930137907,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0069.2,A0069,14,2025-12-11 03:25:41,EQP_04,EQP_04_CH_01,26.953591704351275,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0053.2,A0053,7,2025-12-11 03:33:30,EQP_04,EQP_04_CH_03,28.20474892380261,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0130.2,A0130,23,2025-12-11 04:01:15,EQP_04,EQP_04_CH_02,33.21581030356222,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_3,A0095.2,A0095,19,2025-12-11 05:12:04,EQP_04,EQP_04_CH_01,27.664214132839316,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0003.2,A0003,19,2025-12-11 05:34:28,EQP_04,EQP_04_CH_03,27.293962527593973,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0112.2,A0112,15,2025-12-11 08:26:48,EQP_03,EQP_03_CH_04,25.1711927745154,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0038.2,A0038,5,2025-12-11 08:56:22,EQP_02,EQP_02_CH_03,28.391982746768967,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0100.2,A0100,12,2025-12-11 09:53:53,EQP_04,EQP_04_CH_04,23.59772874462645,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0025.2,A0025,5,2025-12-11 11:38:56,EQP_01,EQP_01_CH_03,32.938441206160945,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0133.2,A0133,11,2025-12-11 16:10:08,EQP_04,EQP_04_CH_04,30.8602039193677,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0011.2,A0011,9,2025-12-11 16:20:14,EQP_01,EQP_01_CH_02,23.362074126439982,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0113.2,A0113,16,2025-12-11 18:21:50,EQP_04,EQP_04_CH_02,27.669056647572607,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_3,A0079.2,A0079,8,2025-12-11 19:31:19,EQP_03,EQP_03_CH_01,30.17430658993888,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A0099.2,A0099,21,2025-12-11 20:10:27,EQP_01,EQP_01_CH_01,28.81108909659428,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_3,A0067.2,A0067,16,2025-12-11 20:22:43,EQP_01,EQP_01_CH_03,32.393955907297354,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A0057.2,A0057,25,2025-12-11 21:25:55,EQP_01,EQP_01_CH_01,31.784617011555316,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0050.2,A0050,7,2025-12-11 22:26:45,EQP_01,EQP_01_CH_03,24.408718444010802,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0129.2,A0129,17,2025-12-11 23:44:08,EQP_02,EQP_02_CH_01,28.207928389536374,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_1,A0047.2,A0047,21,2025-12-12 00:13:20,EQP_03,EQP_03_CH_01,33.77713335175004,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0041.2,A0041,8,2025-12-12 01:47:33,EQP_04,EQP_04_CH_01,25.968530268118336,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0048.2,A0048,17,2025-12-12 03:49:08,EQP_03,EQP_03_CH_03,26.446501190775287,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0033.2,A0033,4,2025-12-12 04:25:18,EQP_05,EQP_05_CH_01,26.119943009065757,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0019.2,A0019,16,2025-12-12 06:53:43,EQP_03,EQP_03_CH_04,28.06645652800169,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0004.2,A0004,6,2025-12-12 07:42:21,EQP_01,EQP_01_CH_03,30.833941477371045,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A0102.2,A0102,16,2025-12-12 09:29:06,EQP_01,EQP_01_CH_04,36.424111555922416,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_1,A0114.2,A0114,17,2025-12-12 10:29:38,EQP_03,EQP_03_CH_04,24.473732393147156,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0129.2,A0129,7,2025-12-12 13:23:45,EQP_05,EQP_05_CH_04,27.915323251065686,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_1,A0109.2,A0109,13,2025-12-12 13:24:58,EQP_05,EQP_05_CH_01,22.83512363740911,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0134.2,A0134,6,2025-12-12 13:46:11,EQP_02,EQP_02_CH_01,23.910572594517113,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0116.2,A0116,13,2025-12-12 16:21:21,EQP_04,EQP_04_CH_04,28.835503458637653,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0096.2,A0096,8,2025-12-12 16:25:22,EQP_03,EQP_03_CH_04,31.696591945390537,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0043.2,A0043,9,2025-12-12 16:55:24,EQP_04,EQP_04_CH_03,31.52274363735934,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0028.2,A0028,14,2025-12-12 17:08:35,EQP_03,EQP_03_CH_03,28.047455086362056,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_1,A0114.2,A0114,1,2025-12-12 17:13:48,EQP_04,EQP_04_CH_04,29.95870038016525,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0056.2,A0056,12,2025-12-12 17:41:31,EQP_02,EQP_02_CH_01,27.017636278163273,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_3,A0095.2,A0095,8,2025-12-12 18:12:24,EQP_04,EQP_04_CH_04,33.442714358974335,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_1,A0047.2,A0047,4,2025-12-12 18:45:30,EQP_05,EQP_05_CH_02,24.463411970318464,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0069.2,A0069,21,2025-12-12 19:55:13,EQP_02,EQP_02_CH_04,27.008008711955934,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0072.2,A0072,17,2025-12-12 20:11:17,EQP_03,EQP_03_CH_03,31.512129721604158,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0097.2,A0097,21,2025-12-12 21:36:28,EQP_02,EQP_02_CH_02,27.686797894466576,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0094.2,A0094,10,2025-12-13 03:46:55,EQP_05,EQP_05_CH_01,31.849371028650644,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_3,A0065.2,A0065,4,2025-12-13 06:53:42,EQP_01,EQP_01_CH_04,31.764428069092123,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A0013.2,A0013,12,2025-12-13 08:03:51,EQP_01,EQP_01_CH_03,29.08423449959601,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0068.2,A0068,6,2025-12-13 11:22:26,EQP_01,EQP_01_CH_02,27.188710707395018,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0069.2,A0069,19,2025-12-13 11:50:05,EQP_04,EQP_04_CH_04,29.944334815101012,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0104.2,A0104,14,2025-12-13 11:53:24,EQP_03,EQP_03_CH_02,31.808107750613278,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0129.2,A0129,6,2025-12-13 12:14:16,EQP_04,EQP_04_CH_03,29.581253637686363,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0122.2,A0122,24,2025-12-13 14:47:38,EQP_05,EQP_05_CH_01,27.35626568794291,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_3,A0024.2,A0024,22,2025-12-13 16:22:34,EQP_05,EQP_05_CH_03,28.756733421083794,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0039.2,A0039,3,2025-12-13 17:56:58,EQP_05,EQP_05_CH_02,31.621438405007243,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A0044.2,A0044,6,2025-12-13 18:05:48,EQP_04,EQP_04_CH_03,31.40419503043902,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0027.2,A0027,4,2025-12-13 18:55:05,EQP_05,EQP_05_CH_01,25.85596454181137,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A0111.2,A0111,8,2025-12-13 19:15:19,EQP_02,EQP_02_CH_01,25.2460372273539,METRO_002,ITEM_002
